index,Date,Number,Site,Cultivar,Firmness1,Firmness2,Brix,Starch,Image_folder_A,Image_folder_B,Image_folder_C,Image_folder_D,ID,image_num_A,image_filename_A,image_num_B,image_filename_B,image_num_C,image_filename_C,image_num_D,image_filename_D,Avg_firmness,Starch2,Streif
446,9-Mar-24,29,PFR FOPs,Gala,7.73,7.4,10.72,62,20240309 Gala FOPs/2024-03-09_041/2024-03-09_041.png,20240309 Gala FOPs/2024-03-09_042/2024-03-09_042.png,20240309 Gala FOPs/2024-03-09_043/2024-03-09_043.png,20240309 Gala FOPs/2024-03-09_044/2024-03-09_044.png,Gala_447,041,2024-03-09_041.png,042,2024-03-09_042.png,043,2024-03-09_043.png,044,2024-03-09_044.png,7.565,7.0,4.9398320895522385
447,9-Mar-24,30,PFR FOPs,Gala,8.22,7.01,12.99,30,20240309 Gala FOPs/2024-03-09_041/2024-03-09_041.png,20240309 Gala FOPs/2024-03-09_042/2024-03-09_042.png,20240309 Gala FOPs/2024-03-09_043/2024-03-09_043.png,20240309 Gala FOPs/2024-03-09_044/2024-03-09_044.png,Gala_448,041,2024-03-09_041.png,042,2024-03-09_042.png,043,2024-03-09_043.png,044,2024-03-09_044.png,7.615,9.0,5.275981524249422
448,9-Mar-24,31,PFR FOPs,Gala,8.81,8.76,12.24,81,20240309 Gala FOPs/2024-03-09_041/2024-03-09_041.png,20240309 Gala FOPs/2024-03-09_042/2024-03-09_042.png,20240309 Gala FOPs/2024-03-09_043/2024-03-09_043.png,20240309 Gala FOPs/2024-03-09_044/2024-03-09_044.png,Gala_449,041,2024-03-09_041.png,042,2024-03-09_042.png,043,2024-03-09_043.png,044,2024-03-09_044.png,8.785,4.0,2.8709150326797386
449,9-Mar-24,32,PFR FOPs,Gala,8.73,8.71,12.08,72,20240309 Gala FOPs/2024-03-09_041/2024-03-09_041.png,20240309 Gala FOPs/2024-03-09_042/2024-03-09_042.png,20240309 Gala FOPs/2024-03-09_043/2024-03-09_043.png,20240309 Gala FOPs/2024-03-09_044/2024-03-09_044.png,Gala_450,041,2024-03-09_041.png,042,2024-03-09_042.png,043,2024-03-09_043.png,044,2024-03-09_044.png,8.72,5.0,3.609271523178808
450,9-Mar-24,33,PFR FOPs,Gala,7.65,7.96,12.61,42,20240309 Gala FOPs/2024-03-09_041/2024-03-09_041.png,20240309 Gala FOPs/2024-03-09_042/2024-03-09_042.png,20240309 Gala FOPs/2024-03-09_043/2024-03-09_043.png,20240309 Gala FOPs/2024-03-09_044/2024-03-09_044.png,Gala_451,041,2024-03-09_041.png,042,2024-03-09_042.png,043,2024-03-09_043.png,044,2024-03-09_044.png,7.805,8.0,4.951625693893735
451,9-Mar-24,34,PFR FOPs,Gala,7.84,8.14,12.53,6,20240309 Gala FOPs/2024-03-09_041/2024-03-09_041.png,20240309 Gala FOPs/2024-03-09_042/2024-03-09_042.png,20240309 Gala FOPs/2024-03-09_043/2024-03-09_043.png,20240309 Gala FOPs/2024-03-09_044/2024-03-09_044.png,Gala_452,041,2024-03-09_041.png,042,2024-03-09_042.png,043,2024-03-09_043.png,044,2024-03-09_044.png,7.99,10.0,6.376695929768555
452,13-Mar-24,1,Evendale Road GD Grower orchard,Golden Delicious,7.3,7.05,13.0,39,20240313 Golden Delicious/2024-03-13_002/2024-03-13_002.png,20240313 Golden Delicious/2024-03-13_003/2024-03-13_003.png,20240313 Golden Delicious/2024-03-13_004/2024-03-13_004.png,20240313 Golden Delicious/2024-03-13_005/2024-03-13_005.png,Golden Delicious_453,002,2024-03-13_002.png,003,2024-03-13_003.png,004,2024-03-13_004.png,005,2024-03-13_005.png,7.175,9.0,4.967307692307693
453,13-Mar-24,2,Evendale Road GD Grower orchard,Golden Delicious,6.34,7.3,13.66,21,20240313 Golden Delicious/2024-03-13_002/2024-03-13_002.png,20240313 Golden Delicious/2024-03-13_003/2024-03-13_003.png,20240313 Golden Delicious/2024-03-13_004/2024-03-13_004.png,20240313 Golden Delicious/2024-03-13_005/2024-03-13_005.png,Golden Delicious_454,002,2024-03-13_002.png,003,2024-03-13_003.png,004,2024-03-13_004.png,005,2024-03-13_005.png,6.82,9.0,4.493411420204978
454,13-Mar-24,3,Evendale Road GD Grower orchard,Golden Delicious,7.51,9.59,12.51,84,20240313 Golden Delicious/2024-03-13_002/2024-03-13_002.png,20240313 Golden Delicious/2024-03-13_003/2024-03-13_003.png,20240313 Golden Delicious/2024-03-13_004/2024-03-13_004.png,20240313 Golden Delicious/2024-03-13_005/2024-03-13_005.png,Golden Delicious_455,002,2024-03-13_002.png,003,2024-03-13_003.png,004,2024-03-13_004.png,005,2024-03-13_005.png,8.55,4.0,2.733812949640288
455,13-Mar-24,4,Evendale Road GD Grower orchard,Golden Delicious,7.69,8.39,12.75,78,20240313 Golden Delicious/2024-03-13_002/2024-03-13_002.png,20240313 Golden Delicious/2024-03-13_003/2024-03-13_003.png,20240313 Golden Delicious/2024-03-13_004/2024-03-13_004.png,20240313 Golden Delicious/2024-03-13_005/2024-03-13_005.png,Golden Delicious_456,002,2024-03-13_002.png,003,2024-03-13_003.png,004,2024-03-13_004.png,005,2024-03-13_005.png,8.040000000000001,5.0,3.1529411764705886
456,13-Mar-24,5,Evendale Road GD Grower orchard,Golden Delicious,7.94,6.98,13.87,45,20240313 Golden Delicious/2024-03-13_002/2024-03-13_002.png,20240313 Golden Delicious/2024-03-13_003/2024-03-13_003.png,20240313 Golden Delicious/2024-03-13_004/2024-03-13_004.png,20240313 Golden Delicious/2024-03-13_005/2024-03-13_005.png,Golden Delicious_457,002,2024-03-13_002.png,003,2024-03-13_003.png,004,2024-03-13_004.png,005,2024-03-13_005.png,7.460000000000001,8.0,4.3028118240807505
457,13-Mar-24,6,Evendale Road GD Grower orchard,Golden Delicious,8.06,9.3,13.66,56,20240313 Golden Delicious/2024-03-13_002/2024-03-13_002.png,20240313 Golden Delicious/2024-03-13_003/2024-03-13_003.png,20240313 Golden Delicious/2024-03-13_004/2024-03-13_004.png,20240313 Golden Delicious/2024-03-13_005/2024-03-13_005.png,Golden Delicious_458,002,2024-03-13_002.png,003,2024-03-13_003.png,004,2024-03-13_004.png,005,2024-03-13_005.png,8.68,7.0,4.448023426061493
458,13-Mar-24,7,Evendale Road GD Grower orchard,Golden Delicious,6.53,7.28,11.28,11,20240313 Golden Delicious/2024-03-13_006/2024-03-13_006.png,20240313 Golden Delicious/2024-03-13_007/2024-03-13_007.png,20240313 Golden Delicious/2024-03-13_008/2024-03-13_008.png,20240313 Golden Delicious/2024-03-13_009/2024-03-13_009.png,Golden Delicious_459,006,2024-03-13_006.png,007,2024-03-13_007.png,008,2024-03-13_008.png,009,2024-03-13_009.png,6.905,10.0,6.121453900709221
459,13-Mar-24,8,Evendale Road GD Grower orchard,Golden Delicious,6.48,6.38,12.04,27,20240313 Golden Delicious/2024-03-13_006/2024-03-13_006.png,20240313 Golden Delicious/2024-03-13_007/2024-03-13_007.png,20240313 Golden Delicious/2024-03-13_008/2024-03-13_008.png,20240313 Golden Delicious/2024-03-13_009/2024-03-13_009.png,Golden Delicious_460,006,2024-03-13_006.png,007,2024-03-13_007.png,008,2024-03-13_008.png,009,2024-03-13_009.png,6.43,9.0,4.806478405315615
460,13-Mar-24,9,Evendale Road GD Grower orchard,Golden Delicious,8.03,6.19,16.57,34,20240313 Golden Delicious/2024-03-13_006/2024-03-13_006.png,20240313 Golden Delicious/2024-03-13_007/2024-03-13_007.png,20240313 Golden Delicious/2024-03-13_008/2024-03-13_008.png,20240313 Golden Delicious/2024-03-13_009/2024-03-13_009.png,Golden Delicious_461,006,2024-03-13_006.png,007,2024-03-13_007.png,008,2024-03-13_008.png,009,2024-03-13_009.png,7.109999999999999,9.0,3.861798430899215
461,13-Mar-24,10,Evendale Road GD Grower orchard,Golden Delicious,7.3,7.94,11.96,37,20240313 Golden Delicious/2024-03-13_006/2024-03-13_006.png,20240313 Golden Delicious/2024-03-13_007/2024-03-13_007.png,20240313 Golden Delicious/2024-03-13_008/2024-03-13_008.png,20240313 Golden Delicious/2024-03-13_009/2024-03-13_009.png,Golden Delicious_462,006,2024-03-13_006.png,007,2024-03-13_007.png,008,2024-03-13_008.png,009,2024-03-13_009.png,7.62,9.0,5.734113712374581
462,13-Mar-24,11,Evendale Road GD Grower orchard,Golden Delicious,7.07,7.26,12.92,42,20240313 Golden Delicious/2024-03-13_006/2024-03-13_006.png,20240313 Golden Delicious/2024-03-13_007/2024-03-13_007.png,20240313 Golden Delicious/2024-03-13_008/2024-03-13_008.png,20240313 Golden Delicious/2024-03-13_009/2024-03-13_009.png,Golden Delicious_463,006,2024-03-13_006.png,007,2024-03-13_007.png,008,2024-03-13_008.png,009,2024-03-13_009.png,7.165,8.0,4.436532507739938
463,13-Mar-24,12,Evendale Road GD Grower orchard,Golden Delicious,6.23,6.53,12.74,47,20240313 Golden Delicious/2024-03-13_010/2024-03-13_010.png,20240313 Golden Delicious/2024-03-13_011/2024-03-13_011.png,20240313 Golden Delicious/2024-03-13_012/2024-03-13_012.png,20240313 Golden Delicious/2024-03-13_013/2024-03-13_013.png,Golden Delicious_464,010,2024-03-13_010.png,011,2024-03-13_011.png,012,2024-03-13_012.png,013,2024-03-13_013.png,6.380000000000001,8.0,4.006279434850864
464,13-Mar-24,13,Evendale Road GD Grower orchard,Golden Delicious,7.51,8.38,12.89,45,20240313 Golden Delicious/2024-03-13_010/2024-03-13_010.png,20240313 Golden Delicious/2024-03-13_011/2024-03-13_011.png,20240313 Golden Delicious/2024-03-13_012/2024-03-13_012.png,20240313 Golden Delicious/2024-03-13_013/2024-03-13_013.png,Golden Delicious_465,010,2024-03-13_010.png,011,2024-03-13_011.png,012,2024-03-13_012.png,013,2024-03-13_013.png,7.945,8.0,4.9309542280837855
465,13-Mar-24,14,Evendale Road GD Grower orchard,Golden Delicious,8.03,7.51,12.91,67,20240313 Golden Delicious/2024-03-13_010/2024-03-13_010.png,20240313 Golden Delicious/2024-03-13_011/2024-03-13_011.png,20240313 Golden Delicious/2024-03-13_012/2024-03-13_012.png,20240313 Golden Delicious/2024-03-13_013/2024-03-13_013.png,Golden Delicious_466,010,2024-03-13_010.png,011,2024-03-13_011.png,012,2024-03-13_012.png,013,2024-03-13_013.png,7.77,6.0,3.6111541440743604
466,13-Mar-24,15,Evendale Road GD Grower orchard,Golden Delicious,7.65,7.92,12.69,52,20240313 Golden Delicious/2024-03-13_010/2024-03-13_010.png,20240313 Golden Delicious/2024-03-13_011/2024-03-13_011.png,20240313 Golden Delicious/2024-03-13_012/2024-03-13_012.png,20240313 Golden Delicious/2024-03-13_013/2024-03-13_013.png,Golden Delicious_467,010,2024-03-13_010.png,011,2024-03-13_011.png,012,2024-03-13_012.png,013,2024-03-13_013.png,7.785,8.0,4.907801418439717
467,13-Mar-24,16,Evendale Road GD Grower orchard,Golden Delicious,7.23,8.14,11.91,81,20240313 Golden Delicious/2024-03-13_010/2024-03-13_010.png,20240313 Golden Delicious/2024-03-13_011/2024-03-13_011.png,20240313 Golden Delicious/2024-03-13_012/2024-03-13_012.png,20240313 Golden Delicious/2024-03-13_013/2024-03-13_013.png,Golden Delicious_468,010,2024-03-13_010.png,011,2024-03-13_011.png,012,2024-03-13_012.png,013,2024-03-13_013.png,7.6850000000000005,4.0,2.5810243492863143
468,13-Mar-24,17,Evendale Road GD Grower orchard,Golden Delicious,7.38,7.51,13.65,38,20240313 Golden Delicious/2024-03-13_014/2024-03-13_014.png,20240313 Golden Delicious/2024-03-13_015/2024-03-13_015.png,20240313 Golden Delicious/2024-03-13_016/2024-03-13_016.png,20240313 Golden Delicious/2024-03-13_017/2024-03-13_017.png,Golden Delicious_469,014,2024-03-13_014.png,015,2024-03-13_015.png,016,2024-03-13_016.png,017,2024-03-13_017.png,7.445,9.0,4.908791208791209
469,13-Mar-24,18,Evendale Road GD Grower orchard,Golden Delicious,6.96,7.59,12.85,58,20240313 Golden Delicious/2024-03-13_014/2024-03-13_014.png,20240313 Golden Delicious/2024-03-13_015/2024-03-13_015.png,20240313 Golden Delicious/2024-03-13_016/2024-03-13_016.png,20240313 Golden Delicious/2024-03-13_017/2024-03-13_017.png,Golden Delicious_470,014,2024-03-13_014.png,015,2024-03-13_015.png,016,2024-03-13_016.png,017,2024-03-13_017.png,7.275,7.0,3.9630350194552535
470,13-Mar-24,19,Evendale Road GD Grower orchard,Golden Delicious,7.84,8.27,12.14,60,20240313 Golden Delicious/2024-03-13_014/2024-03-13_014.png,20240313 Golden Delicious/2024-03-13_015/2024-03-13_015.png,20240313 Golden Delicious/2024-03-13_016/2024-03-13_016.png,20240313 Golden Delicious/2024-03-13_017/2024-03-13_017.png,Golden Delicious_471,014,2024-03-13_014.png,015,2024-03-13_015.png,016,2024-03-13_016.png,017,2024-03-13_017.png,8.055,7.0,4.644563426688632
471,13-Mar-24,20,Evendale Road GD Grower orchard,Golden Delicious,7.82,6.69,12.65,30,20240313 Golden Delicious/2024-03-13_014/2024-03-13_014.png,20240313 Golden Delicious/2024-03-13_015/2024-03-13_015.png,20240313 Golden Delicious/2024-03-13_016/2024-03-13_016.png,20240313 Golden Delicious/2024-03-13_017/2024-03-13_017.png,Golden Delicious_472,014,2024-03-13_014.png,015,2024-03-13_015.png,016,2024-03-13_016.png,017,2024-03-13_017.png,7.255000000000001,9.0,5.161660079051384
472,13-Mar-24,21,Evendale Road GD Grower orchard,Golden Delicious,7.46,7.05,12.96,29,20240313 Golden Delicious/2024-03-13_014/2024-03-13_014.png,20240313 Golden Delicious/2024-03-13_015/2024-03-13_015.png,20240313 Golden Delicious/2024-03-13_016/2024-03-13_016.png,20240313 Golden Delicious/2024-03-13_017/2024-03-13_017.png,Golden Delicious_473,014,2024-03-13_014.png,015,2024-03-13_015.png,016,2024-03-13_016.png,017,2024-03-13_017.png,7.255,9.0,5.038194444444444
473,13-Mar-24,22,Evendale Road GD Grower orchard,Golden Delicious,7.55,7.82,13.82,37,20240313 Golden Delicious/2024-03-13_014/2024-03-13_014.png,20240313 Golden Delicious/2024-03-13_015/2024-03-13_015.png,20240313 Golden Delicious/2024-03-13_016/2024-03-13_016.png,20240313 Golden Delicious/2024-03-13_017/2024-03-13_017.png,Golden Delicious_474,014,2024-03-13_014.png,015,2024-03-13_015.png,016,2024-03-13_016.png,017,2024-03-13_017.png,7.6850000000000005,9.0,5.004703328509407
475,13-Mar-24,23,Evendale Road GD Grower orchard,Golden Delicious,8.27,8.68,13.3,46,20240313 Golden Delicious/2024-03-13_018/2024-03-13_018.png,20240313 Golden Delicious/2024-03-13_019/2024-03-13_019.png,20240313 Golden Delicious/2024-03-13_020/2024-03-13_020.png,20240313 Golden Delicious/2024-03-13_021/2024-03-13_021.png,Golden Delicious_476,018,2024-03-13_018.png,019,2024-03-13_019.png,020,2024-03-13_020.png,021,2024-03-13_021.png,8.475,8.0,5.097744360902255
476,13-Mar-24,24,Evendale Road GD Grower orchard,Golden Delicious,7.75,6.71,12.3,31,20240313 Golden Delicious/2024-03-13_018/2024-03-13_018.png,20240313 Golden Delicious/2024-03-13_019/2024-03-13_019.png,20240313 Golden Delicious/2024-03-13_020/2024-03-13_020.png,20240313 Golden Delicious/2024-03-13_021/2024-03-13_021.png,Golden Delicious_477,018,2024-03-13_018.png,019,2024-03-13_019.png,020,2024-03-13_020.png,021,2024-03-13_021.png,7.23,9.0,5.290243902439024
477,13-Mar-24,25,Evendale Road GD Grower orchard,Golden Delicious,8.05,7.61,12.22,79,20240313 Golden Delicious/2024-03-13_018/2024-03-13_018.png,20240313 Golden Delicious/2024-03-13_019/2024-03-13_019.png,20240313 Golden Delicious/2024-03-13_020/2024-03-13_020.png,20240313 Golden Delicious/2024-03-13_021/2024-03-13_021.png,Golden Delicious_478,018,2024-03-13_018.png,019,2024-03-13_019.png,020,2024-03-13_020.png,021,2024-03-13_021.png,7.83,4.0,2.5630114566284776
478,13-Mar-24,26,Evendale Road GD Grower orchard,Golden Delicious,7.19,7.03,13.08,42,20240313 Golden Delicious/2024-03-13_018/2024-03-13_018.png,20240313 Golden Delicious/2024-03-13_019/2024-03-13_019.png,20240313 Golden Delicious/2024-03-13_020/2024-03-13_020.png,20240313 Golden Delicious/2024-03-13_021/2024-03-13_021.png,Golden Delicious_479,018,2024-03-13_018.png,019,2024-03-13_019.png,020,2024-03-13_020.png,021,2024-03-13_021.png,7.11,8.0,4.348623853211009
479,13-Mar-24,27,Evendale Road GD Grower orchard,Golden Delicious,6.73,5.98,12.68,36,20240313 Golden Delicious/2024-03-13_018/2024-03-13_018.png,20240313 Golden Delicious/2024-03-13_019/2024-03-13_019.png,20240313 Golden Delicious/2024-03-13_020/2024-03-13_020.png,20240313 Golden Delicious/2024-03-13_021/2024-03-13_021.png,Golden Delicious_480,018,2024-03-13_018.png,019,2024-03-13_019.png,020,2024-03-13_020.png,021,2024-03-13_021.png,6.355,9.0,4.510646687697161
480,13-Mar-24,28,Evendale Road GD Grower orchard,Golden Delicious,8.1,8.01,13.7,79,20240313 Golden Delicious/2024-03-13_018/2024-03-13_018.png,20240313 Golden Delicious/2024-03-13_019/2024-03-13_019.png,20240313 Golden Delicious/2024-03-13_020/2024-03-13_020.png,20240313 Golden Delicious/2024-03-13_021/2024-03-13_021.png,Golden Delicious_481,018,2024-03-13_018.png,019,2024-03-13_019.png,020,2024-03-13_020.png,021,2024-03-13_021.png,8.055,4.0,2.3518248175182483
481,13-Mar-24,29,Evendale Road GD Grower orchard,Golden Delicious,7.76,8.23,12.69,62,20240313 Golden Delicious/2024-03-13_022/2024-03-13_022.png,20240313 Golden Delicious/2024-03-13_023/2024-03-13_023.png,20240313 Golden Delicious/2024-03-13_024/2024-03-13_024.png,20240313 Golden Delicious/2024-03-13_025/2024-03-13_025.png,Golden Delicious_482,022,2024-03-13_022.png,023,2024-03-13_023.png,024,2024-03-13_024.png,025,2024-03-13_025.png,7.995,7.0,4.41016548463357
482,13-Mar-24,30,Evendale Road GD Grower orchard,Golden Delicious,7.0,7.34,13.29,40,20240313 Golden Delicious/2024-03-13_022/2024-03-13_022.png,20240313 Golden Delicious/2024-03-13_023/2024-03-13_023.png,20240313 Golden Delicious/2024-03-13_024/2024-03-13_024.png,20240313 Golden Delicious/2024-03-13_025/2024-03-13_025.png,Golden Delicious_483,022,2024-03-13_022.png,023,2024-03-13_023.png,024,2024-03-13_024.png,025,2024-03-13_025.png,7.17,9.0,4.855530474040632
483,13-Mar-24,31,Evendale Road GD Grower orchard,Golden Delicious,7.71,6.96,11.16,70,20240313 Golden Delicious/2024-03-13_022/2024-03-13_022.png,20240313 Golden Delicious/2024-03-13_023/2024-03-13_023.png,20240313 Golden Delicious/2024-03-13_024/2024-03-13_024.png,20240313 Golden Delicious/2024-03-13_025/2024-03-13_025.png,Golden Delicious_484,022,2024-03-13_022.png,023,2024-03-13_023.png,024,2024-03-13_024.png,025,2024-03-13_025.png,7.335,6.0,3.943548387096774
484,13-Mar-24,32,Evendale Road GD Grower orchard,Golden Delicious,7.11,7.15,13.65,45,20240313 Golden Delicious/2024-03-13_022/2024-03-13_022.png,20240313 Golden Delicious/2024-03-13_023/2024-03-13_023.png,20240313 Golden Delicious/2024-03-13_024/2024-03-13_024.png,20240313 Golden Delicious/2024-03-13_025/2024-03-13_025.png,Golden Delicious_485,022,2024-03-13_022.png,023,2024-03-13_023.png,024,2024-03-13_024.png,025,2024-03-13_025.png,7.130000000000001,8.0,4.178754578754579
485,13-Mar-24,33,Evendale Road GD Grower orchard,Golden Delicious,7.46,6.65,12.9,70,20240313 Golden Delicious/2024-03-13_022/2024-03-13_022.png,20240313 Golden Delicious/2024-03-13_023/2024-03-13_023.png,20240313 Golden Delicious/2024-03-13_024/2024-03-13_024.png,20240313 Golden Delicious/2024-03-13_025/2024-03-13_025.png,Golden Delicious_486,022,2024-03-13_022.png,023,2024-03-13_023.png,024,2024-03-13_024.png,025,2024-03-13_025.png,7.055,6.0,3.2813953488372096
486,13-Mar-24,34,Evendale Road GD Grower orchard,Golden Delicious,7.19,7.92,13.7,80,20240313 Golden Delicious/2024-03-13_022/2024-03-13_022.png,20240313 Golden Delicious/2024-03-13_023/2024-03-13_023.png,20240313 Golden Delicious/2024-03-13_024/2024-03-13_024.png,20240313 Golden Delicious/2024-03-13_025/2024-03-13_025.png,Golden Delicious_487,022,2024-03-13_022.png,023,2024-03-13_023.png,024,2024-03-13_024.png,025,2024-03-13_025.png,7.555,4.0,2.205839416058394
487,13-Mar-24,35,Evendale Road GD Grower orchard,Golden Delicious,7.71,7.65,12.76,67,20240313 Golden Delicious/2024-03-13_026/2024-03-13_026.png,20240313 Golden Delicious/2024-03-13_027/2024-03-13_027.png,20240313 Golden Delicious/2024-03-13_028/2024-03-13_028.png,20240313 Golden Delicious/2024-03-13_029/2024-03-13_029.png,Golden Delicious_488,026,2024-03-13_026.png,027,2024-03-13_027.png,028,2024-03-13_028.png,029,2024-03-13_029.png,7.68,6.0,3.6112852664576804
488,13-Mar-24,36,Evendale Road GD Grower orchard,Golden Delicious,7.53,8.53,13.05,68,20240313 Golden Delicious/2024-03-13_026/2024-03-13_026.png,20240313 Golden Delicious/2024-03-13_027/2024-03-13_027.png,20240313 Golden Delicious/2024-03-13_028/2024-03-13_028.png,20240313 Golden Delicious/2024-03-13_029/2024-03-13_029.png,Golden Delicious_489,026,2024-03-13_026.png,027,2024-03-13_027.png,028,2024-03-13_028.png,029,2024-03-13_029.png,8.03,6.0,3.6919540229885053
489,13-Mar-24,37,Evendale Road GD Grower orchard,Golden Delicious,7.21,7.5,14.42,33,20240313 Golden Delicious/2024-03-13_026/2024-03-13_026.png,20240313 Golden Delicious/2024-03-13_027/2024-03-13_027.png,20240313 Golden Delicious/2024-03-13_028/2024-03-13_028.png,20240313 Golden Delicious/2024-03-13_029/2024-03-13_029.png,Golden Delicious_490,026,2024-03-13_026.png,027,2024-03-13_027.png,028,2024-03-13_028.png,029,2024-03-13_029.png,7.355,9.0,4.590499306518724
490,13-Mar-24,38,Evendale Road GD Grower orchard,Golden Delicious,7.23,6.57,12.86,40,20240313 Golden Delicious/2024-03-13_026/2024-03-13_026.png,20240313 Golden Delicious/2024-03-13_027/2024-03-13_027.png,20240313 Golden Delicious/2024-03-13_028/2024-03-13_028.png,20240313 Golden Delicious/2024-03-13_029/2024-03-13_029.png,Golden Delicious_491,026,2024-03-13_026.png,027,2024-03-13_027.png,028,2024-03-13_028.png,029,2024-03-13_029.png,6.9,9.0,4.828926905132193
491,13-Mar-24,39,Evendale Road GD Grower orchard,Golden Delicious,6.42,6.34,15.21,5,20240313 Golden Delicious/2024-03-13_026/2024-03-13_026.png,20240313 Golden Delicious/2024-03-13_027/2024-03-13_027.png,20240313 Golden Delicious/2024-03-13_028/2024-03-13_028.png,20240313 Golden Delicious/2024-03-13_029/2024-03-13_029.png,Golden Delicious_492,026,2024-03-13_026.png,027,2024-03-13_027.png,028,2024-03-13_028.png,029,2024-03-13_029.png,6.38,10.0,4.194608809993426
492,13-Mar-24,40,Evendale Road GD Grower orchard,Golden Delicious,7.09,6.92,11.03,21,20240313 Golden Delicious/2024-03-13_026/2024-03-13_026.png,20240313 Golden Delicious/2024-03-13_027/2024-03-13_027.png,20240313 Golden Delicious/2024-03-13_028/2024-03-13_028.png,20240313 Golden Delicious/2024-03-13_029/2024-03-13_029.png,Golden Delicious_493,026,2024-03-13_026.png,027,2024-03-13_027.png,028,2024-03-13_028.png,029,2024-03-13_029.png,7.005,9.0,5.715775158658205
493,13-Mar-24,41,Evendale Road GD Grower orchard,Golden Delicious,7.46,7.67,12.79,49,20240313 Golden Delicious/2024-03-13_030/2024-03-13_030.png,20240313 Golden Delicious/2024-03-13_031/2024-03-13_031.png,20240313 Golden Delicious/2024-03-13_032/2024-03-13_032.png,20240313 Golden Delicious/2024-03-13_033/2024-03-13_033.png,Golden Delicious_494,030,2024-03-13_030.png,031,2024-03-13_031.png,032,2024-03-13_032.png,033,2024-03-13_033.png,7.5649999999999995,8.0,4.73182173573104
494,13-Mar-24,42,Evendale Road GD Grower orchard,Golden Delicious,6.73,7.61,12.13,41,20240313 Golden Delicious/2024-03-13_030/2024-03-13_030.png,20240313 Golden Delicious/2024-03-13_031/2024-03-13_031.png,20240313 Golden Delicious/2024-03-13_032/2024-03-13_032.png,20240313 Golden Delicious/2024-03-13_033/2024-03-13_033.png,Golden Delicious_495,030,2024-03-13_030.png,031,2024-03-13_031.png,032,2024-03-13_032.png,033,2024-03-13_033.png,7.17,9.0,5.319868095630667
495,13-Mar-24,43,Evendale Road GD Grower orchard,Golden Delicious,6.69,6.71,11.67,35,20240313 Golden Delicious/2024-03-13_030/2024-03-13_030.png,20240313 Golden Delicious/2024-03-13_031/2024-03-13_031.png,20240313 Golden Delicious/2024-03-13_032/2024-03-13_032.png,20240313 Golden Delicious/2024-03-13_033/2024-03-13_033.png,Golden Delicious_496,030,2024-03-13_030.png,031,2024-03-13_031.png,032,2024-03-13_032.png,033,2024-03-13_033.png,6.7,9.0,5.167095115681234
496,13-Mar-24,44,Evendale Road GD Grower orchard,Golden Delicious,7.78,7.42,12.14,40,20240313 Golden Delicious/2024-03-13_030/2024-03-13_030.png,20240313 Golden Delicious/2024-03-13_031/2024-03-13_031.png,20240313 Golden Delicious/2024-03-13_032/2024-03-13_032.png,20240313 Golden Delicious/2024-03-13_033/2024-03-13_033.png,Golden Delicious_497,030,2024-03-13_030.png,031,2024-03-13_031.png,032,2024-03-13_032.png,033,2024-03-13_033.png,7.6,9.0,5.634266886326194
497,13-Mar-24,45,Evendale Road GD Grower orchard,Golden Delicious,6.63,6.92,13.06,50,20240313 Golden Delicious/2024-03-13_030/2024-03-13_030.png,20240313 Golden Delicious/2024-03-13_031/2024-03-13_031.png,20240313 Golden Delicious/2024-03-13_032/2024-03-13_032.png,20240313 Golden Delicious/2024-03-13_033/2024-03-13_033.png,Golden Delicious_498,030,2024-03-13_030.png,031,2024-03-13_031.png,032,2024-03-13_032.png,033,2024-03-13_033.png,6.775,8.0,4.150076569678407
498,13-Mar-24,46,Evendale Road GD Grower orchard,Golden Delicious,7.78,7.09,12.88,57,20240313 Golden Delicious/2024-03-13_030/2024-03-13_030.png,20240313 Golden Delicious/2024-03-13_031/2024-03-13_031.png,20240313 Golden Delicious/2024-03-13_032/2024-03-13_032.png,20240313 Golden Delicious/2024-03-13_033/2024-03-13_033.png,Golden Delicious_499,030,2024-03-13_030.png,031,2024-03-13_031.png,032,2024-03-13_032.png,033,2024-03-13_033.png,7.4350000000000005,7.0,4.040760869565217
499,13-Mar-24,47,Evendale Road GD Grower orchard,Golden Delicious,9.18,8.1,13.96,55,20240313 Golden Delicious/2024-03-13_034/2024-03-13_034.png,20240313 Golden Delicious/2024-03-13_035/2024-03-13_035.png,20240313 Golden Delicious/2024-03-13_036/2024-03-13_036.png,20240313 Golden Delicious/2024-03-13_037/2024-03-13_037.png,Golden Delicious_500,034,2024-03-13_034.png,035,2024-03-13_035.png,036,2024-03-13_036.png,037,2024-03-13_037.png,8.64,8.0,4.951289398280802
500,13-Mar-24,48,Evendale Road GD Grower orchard,Golden Delicious,7.28,6.61,12.8,49,20240313 Golden Delicious/2024-03-13_034/2024-03-13_034.png,20240313 Golden Delicious/2024-03-13_035/2024-03-13_035.png,20240313 Golden Delicious/2024-03-13_036/2024-03-13_036.png,20240313 Golden Delicious/2024-03-13_037/2024-03-13_037.png,Golden Delicious_501,034,2024-03-13_034.png,035,2024-03-13_035.png,036,2024-03-13_036.png,037,2024-03-13_037.png,6.945,8.0,4.340625
